drug_id,drug_name,therapeutic_area,quarter,reaction,is_novel_reaction,severity_bucket,reporter_type,country,age_group,report_count
DRG006,Celvaxin,Cardiology,2024-Q1,Angioedema,True,Serious,Physician,JP,18-44,1
DRG006,Celvaxin,Cardiology,2024-Q1,Bradycardia,False,Critical,Consumer,FR,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hyperkalaemia,True,Critical,Other,GB,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hyperkalaemia,True,Serious,Physician,JP,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Angioedema,True,Critical,Consumer,CA,18-44,1
DRG006,Celvaxin,Cardiology,2024-Q1,Dizziness,False,Moderate,Physician,GB,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hyperkalaemia,True,Critical,Consumer,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Mild,Consumer,DE,45-64,2
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Serious,Physician,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Serious,Other,CA,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Mild,Consumer,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Mild,Physician,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Moderate,Other,US,75+,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Moderate,Consumer,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Critical,Consumer,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Moderate,Consumer,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Serious,Consumer,DE,75+,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Mild,Other,JP,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Moderate,Physician,CA,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Mild,Physician,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Mild,Consumer,GB,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Moderate,Physician,CA,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Mild,Consumer,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Moderate,Physician,CA,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Mild,Physician,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Serious,Pharmacist,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Mild,Pharmacist,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Mild,Consumer,JP,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Moderate,Physician,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Mild,Physician,US,75+,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Moderate,Consumer,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Mild,Consumer,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Mild,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Mild,Physician,JP,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Bradycardia,False,Moderate,Physician,CA,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Mild,Physician,JP,75+,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Moderate,Pharmacist,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Oedema,False,Moderate,Consumer,FR,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Moderate,Consumer,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Mild,Consumer,GB,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q2,Dizziness,False,Mild,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q2,Hypotension,False,Mild,Pharmacist,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Physician,JP,75+,2
DRG007,Eptifenex,Cardiology,2023-Q3,Hypotension,False,Mild,Physician,FR,45-64,2
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Other,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Moderate,Other,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Mild,Physician,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Mild,Other,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Serious,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Mild,Pharmacist,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Hypotension,False,Moderate,Physician,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Critical,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Pharmacist,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Hypotension,False,Mild,Pharmacist,CA,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Other,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Consumer,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Moderate,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Physician,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Consumer,DE,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Moderate,Physician,JP,75+,1
DRG007,Eptifenex,Cardiology,2023-Q3,Hypotension,False,Mild,Physician,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Critical,Physician,GB,75+,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Moderate,Physician,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Critical,Pharmacist,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Consumer,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Moderate,Pharmacist,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,DE,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Serious,Physician,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Mild,Physician,DE,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Other,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Physician,GB,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q3,Hypotension,False,Serious,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Bradycardia,False,Mild,Consumer,GB,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Moderate,Physician,DE,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,US,75+,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Pharmacist,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Moderate,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Oedema,False,Mild,Physician,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q3,Hypotension,False,Mild,Consumer,US,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Serious,Pharmacist,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q3,Dizziness,False,Moderate,Other,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Moderate,Physician,GB,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Critical,Consumer,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Critical,Physician,JP,75+,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Moderate,Physician,JP,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Mild,Other,JP,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Mild,Pharmacist,DE,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Serious,Physician,DE,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Moderate,Physician,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Mild,Physician,GB,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Moderate,Consumer,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Critical,Physician,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Mild,Pharmacist,DE,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Mild,Other,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Critical,Pharmacist,US,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Moderate,Physician,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Critical,Physician,JP,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Moderate,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Mild,Pharmacist,CA,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Critical,Pharmacist,FR,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Critical,Pharmacist,CA,75+,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Moderate,Other,FR,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Mild,Pharmacist,JP,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Mild,Other,GB,75+,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Serious,Consumer,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Moderate,Pharmacist,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Mild,Physician,US,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Moderate,Consumer,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Mild,Pharmacist,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Serious,Physician,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Critical,Pharmacist,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Mild,Consumer,US,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Mild,Physician,FR,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Serious,Consumer,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Serious,Physician,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Critical,Other,CA,18-44,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Critical,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Critical,Physician,CA,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Serious,Consumer,US,75+,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Critical,Other,JP,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Mild,Other,US,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Dizziness,False,Moderate,Physician,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Mild,Consumer,DE,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Critical,Other,US,75+,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Mild,Consumer,US,75+,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Critical,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Critical,Physician,CA,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Moderate,Consumer,CA,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Moderate,Pharmacist,GB,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Hypotension,False,Moderate,Physician,DE,65-74,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Mild,Physician,DE,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Bradycardia,False,Mild,Consumer,GB,45-64,1
DRG007,Eptifenex,Cardiology,2023-Q4,Oedema,False,Mild,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Dizziness,False,Mild,Physician,GB,45-64,2
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Critical,Physician,JP,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Serious,Consumer,US,65-74,1
DRG007,Eptifenex,Cardiology,2024-Q1,Dizziness,False,Critical,Physician,CA,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Oedema,False,Mild,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Serious,Physician,FR,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Oedema,False,Moderate,Consumer,CA,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Mild,Consumer,FR,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Moderate,Physician,CA,18-44,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Moderate,Pharmacist,GB,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Serious,Physician,DE,18-44,1
DRG007,Eptifenex,Cardiology,2024-Q1,Dizziness,False,Mild,Physician,US,65-74,1
DRG007,Eptifenex,Cardiology,2024-Q1,Dizziness,False,Moderate,Pharmacist,CA,65-74,1
DRG007,Eptifenex,Cardiology,2024-Q1,Oedema,False,Moderate,Consumer,CA,65-74,1
DRG007,Eptifenex,Cardiology,2024-Q1,Dizziness,False,Serious,Consumer,GB,75+,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Critical,Physician,US,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Hypotension,False,Mild,Physician,GB,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Oedema,False,Mild,Pharmacist,FR,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Oedema,False,Serious,Pharmacist,US,45-64,1
DRG007,Eptifenex,Cardiology,2024-Q1,Oedema,False,Critical,Consumer,JP,75+,1
DRG007,Eptifenex,Cardiology,2024-Q1,Dizziness,False,Mild,Consumer,US,18-44,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Serious,Consumer,GB,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Moderate,Consumer,CA,18-44,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Serious,Pharmacist,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Serious,Other,GB,75+,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Moderate,Physician,FR,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Mild,Pharmacist,JP,18-44,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Mild,Other,GB,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Moderate,Consumer,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Mild,Physician,GB,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Serious,Physician,CA,75+,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Critical,Consumer,DE,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Moderate,Physician,GB,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Mild,Consumer,DE,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Moderate,Other,DE,75+,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Serious,Other,DE,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Serious,Physician,JP,75+,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Moderate,Physician,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Critical,Physician,CA,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Moderate,Pharmacist,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Serious,Physician,JP,18-44,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Serious,Pharmacist,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Mild,Physician,GB,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Critical,Pharmacist,JP,75+,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Critical,Consumer,CA,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Serious,Pharmacist,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Serious,Consumer,JP,18-44,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Serious,Physician,CA,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Mild,Physician,GB,18-44,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Moderate,Physician,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Mild,Physician,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Mild,Pharmacist,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Hypotension,False,Moderate,Consumer,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Serious,Consumer,CA,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Bradycardia,False,Mild,Consumer,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q2,Dizziness,False,Mild,Consumer,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q2,Oedema,False,Serious,Pharmacist,GB,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Moderate,Physician,FR,75+,2
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Pharmacist,CA,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Other,JP,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,GB,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Pharmacist,GB,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Mild,Physician,US,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Critical,Physician,US,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Moderate,Other,GB,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,US,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Critical,Other,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Moderate,Physician,FR,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Mild,Consumer,JP,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Serious,Consumer,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Mild,Consumer,CA,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Mild,Physician,JP,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Serious,Other,CA,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Moderate,Physician,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Mild,Pharmacist,DE,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Dizziness,False,Moderate,Other,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Serious,Pharmacist,DE,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Mild,Pharmacist,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Moderate,Physician,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Mild,Other,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Physician,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Mild,Pharmacist,CA,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Physician,FR,75+,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Serious,Consumer,GB,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Serious,Physician,FR,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Mild,Physician,DE,18-44,1
DRG008,Durosamab,Cardiology,2023-Q3,Bradycardia,False,Serious,Other,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Physician,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q3,Hypotension,False,Mild,Consumer,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q3,Oedema,False,Moderate,Consumer,US,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Mild,Physician,DE,45-64,2
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Moderate,Consumer,GB,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Mild,Physician,GB,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Moderate,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Serious,Pharmacist,US,75+,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Mild,Consumer,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Moderate,Physician,US,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Mild,Consumer,CA,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Mild,Consumer,FR,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Mild,Physician,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Moderate,Pharmacist,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Serious,Physician,CA,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Mild,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Moderate,Physician,JP,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Mild,Consumer,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Moderate,Physician,CA,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Mild,Physician,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Mild,Physician,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Critical,Consumer,JP,75+,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Mild,Consumer,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Moderate,Consumer,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Moderate,Consumer,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Mild,Physician,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Serious,Physician,JP,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Critical,Consumer,DE,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Mild,Physician,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Mild,Physician,US,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Serious,Physician,GB,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Critical,Physician,US,75+,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Mild,Physician,FR,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Moderate,Consumer,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Mild,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Mild,Consumer,GB,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Moderate,Physician,DE,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Moderate,Other,FR,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Critical,Consumer,GB,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Mild,Consumer,FR,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Serious,Pharmacist,JP,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Moderate,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Mild,Pharmacist,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Mild,Pharmacist,FR,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Mild,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Serious,Physician,US,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Moderate,Pharmacist,US,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Mild,Physician,CA,18-44,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Mild,Physician,US,75+,1
DRG008,Durosamab,Cardiology,2023-Q4,Hypotension,False,Moderate,Physician,CA,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Critical,Consumer,DE,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Oedema,False,Moderate,Other,JP,45-64,1
DRG008,Durosamab,Cardiology,2023-Q4,Dizziness,False,Serious,Other,FR,65-74,1
DRG008,Durosamab,Cardiology,2023-Q4,Bradycardia,False,Mild,Consumer,US,45-64,1
